image_path,resnet20_correct,resnet32_correct,shufflenetv2_x2_0_correct,vgg16_bn_correct,label
..\dataset\images\train_25166.png,1,1,1,1,0
..\dataset\images\train_20005.png,1,1,1,1,0
..\dataset\images\train_29708.png,1,1,1,1,0
..\dataset\images\train_12633.png,1,1,1,1,0
..\dataset\images\train_43528.png,1,1,1,1,0
..\dataset\images\train_28886.png,1,1,1,1,0
..\dataset\images\train_17374.png,1,1,1,1,0
..\dataset\images\test_03689.png,1,1,1,1,0
..\dataset\images\test_07804.png,1,1,1,1,0
..\dataset\images\train_14742.png,1,1,1,1,0
..\dataset\images\train_01031.png,1,1,1,1,0
..\dataset\images\test_03342.png,1,1,1,1,0
..\dataset\images\train_11599.png,1,1,1,1,0
..\dataset\images\train_36560.png,1,1,1,1,0
..\dataset\images\train_42241.png,1,1,1,1,0
..\dataset\images\train_45302.png,1,1,1,1,0
..\dataset\images\test_08597.png,1,1,1,1,0
..\dataset\images\train_42382.png,1,1,1,1,0
..\dataset\images\test_01786.png,1,1,1,1,0
..\dataset\images\train_41543.png,1,1,1,1,0
..\dataset\images\train_20644.png,1,1,1,1,0
..\dataset\images\train_00894.png,1,1,1,1,0
..\dataset\images\train_26760.png,1,1,1,1,0
..\dataset\images\train_46248.png,1,1,1,1,0
..\dataset\images\train_25632.png,1,1,1,1,0
..\dataset\images\train_10251.png,1,1,1,1,0
..\dataset\images\train_38937.png,1,1,1,1,0
..\dataset\images\train_08025.png,1,1,1,1,0
..\dataset\images\train_48337.png,1,1,1,1,0
..\dataset\images\train_06079.png,1,1,1,1,0
..\dataset\images\train_13565.png,1,1,1,1,0
..\dataset\images\train_02688.png,1,1,1,1,0
..\dataset\images\train_39482.png,1,1,1,1,0
..\dataset\images\train_12678.png,1,1,1,1,0
..\dataset\images\train_16250.png,1,1,1,1,0
..\dataset\images\train_27854.png,1,1,1,1,0
..\dataset\images\test_06134.png,1,1,1,1,0
..\dataset\images\train_10320.png,1,1,1,1,0
..\dataset\images\test_04937.png,1,1,1,1,0
..\dataset\images\train_06802.png,1,1,1,1,0
..\dataset\images\test_01834.png,1,1,1,1,0
..\dataset\images\train_21568.png,1,1,1,1,0
..\dataset\images\train_14587.png,1,1,1,1,0
..\dataset\images\train_28516.png,1,1,1,1,0
..\dataset\images\train_01033.png,1,1,1,1,0
..\dataset\images\test_00553.png,1,1,1,1,0
..\dataset\images\train_10583.png,1,1,1,1,0
..\dataset\images\train_13827.png,1,1,1,1,0
..\dataset\images\train_03064.png,1,1,1,1,0
..\dataset\images\train_19771.png,1,1,1,1,0
..\dataset\images\train_01964.png,1,1,1,1,0
..\dataset\images\test_01082.png,1,1,1,1,0
..\dataset\images\train_43560.png,1,1,1,1,0
..\dataset\images\test_01442.png,1,0,1,0,0
..\dataset\images\train_15809.png,1,1,1,1,0
..\dataset\images\train_05898.png,1,1,1,1,0
..\dataset\images\train_38847.png,1,1,1,1,0
..\dataset\images\train_33178.png,1,1,1,1,0
..\dataset\images\train_48425.png,1,1,1,1,0
..\dataset\images\train_09724.png,1,1,1,1,0
..\dataset\images\test_04255.png,1,1,1,1,0
..\dataset\images\train_21075.png,1,1,1,1,0
..\dataset\images\train_41586.png,1,1,1,1,0
..\dataset\images\train_15636.png,1,1,1,1,0
..\dataset\images\test_07923.png,1,1,1,1,0
..\dataset\images\train_26390.png,1,1,1,1,0
..\dataset\images\test_04656.png,1,1,1,1,0
..\dataset\images\train_33298.png,1,1,1,1,0
..\dataset\images\train_07113.png,1,1,1,1,0
..\dataset\images\train_30478.png,1,1,1,1,0
..\dataset\images\train_20974.png,1,1,1,1,0
..\dataset\images\train_45214.png,1,1,1,1,0
..\dataset\images\train_18527.png,1,1,1,1,0
..\dataset\images\train_23215.png,1,1,1,1,0
..\dataset\images\train_02287.png,1,1,1,1,0
..\dataset\images\train_16989.png,1,1,1,1,0
..\dataset\images\train_13906.png,1,1,1,1,0
..\dataset\images\test_07508.png,1,1,1,1,0
..\dataset\images\train_33771.png,1,1,1,1,0
..\dataset\images\test_08971.png,1,1,1,1,0
..\dataset\images\train_40187.png,1,1,1,1,0
..\dataset\images\train_20460.png,1,1,1,1,0
..\dataset\images\train_46217.png,1,1,1,1,0
..\dataset\images\train_45032.png,1,1,1,1,0
..\dataset\images\train_41306.png,1,1,1,1,0
..\dataset\images\train_11924.png,1,1,1,1,0
..\dataset\images\test_00491.png,1,1,1,1,0
..\dataset\images\test_02765.png,1,1,1,1,0
..\dataset\images\train_04182.png,1,1,1,1,0
..\dataset\images\train_49937.png,1,1,1,1,0
..\dataset\images\train_19259.png,1,1,1,1,0
..\dataset\images\train_09800.png,1,1,1,1,0
..\dataset\images\test_06058.png,1,1,1,1,0
..\dataset\images\train_09264.png,1,1,1,1,0
..\dataset\images\train_14564.png,1,1,1,1,0
..\dataset\images\train_36381.png,1,1,1,1,0
..\dataset\images\train_18982.png,1,1,1,1,0
..\dataset\images\train_26276.png,1,1,1,1,0
..\dataset\images\train_22915.png,1,1,1,1,0
..\dataset\images\train_36625.png,1,1,1,1,0
..\dataset\images\train_20049.png,1,1,1,1,0
..\dataset\images\train_00231.png,1,1,1,1,0
..\dataset\images\test_00678.png,1,1,1,1,0
..\dataset\images\train_36729.png,1,1,1,1,0
..\dataset\images\train_15931.png,1,1,1,1,0
..\dataset\images\train_43779.png,1,1,1,1,0
..\dataset\images\train_34993.png,1,1,1,1,0
..\dataset\images\train_01798.png,1,1,1,1,0
..\dataset\images\train_26227.png,1,1,1,1,0
..\dataset\images\train_08875.png,1,1,1,1,0
..\dataset\images\train_44679.png,1,1,1,1,0
..\dataset\images\train_04942.png,1,1,1,1,0
..\dataset\images\train_44445.png,1,1,1,1,0
..\dataset\images\train_48258.png,1,1,1,1,0
..\dataset\images\test_01318.png,1,1,1,1,0
..\dataset\images\train_49190.png,1,1,1,1,0
..\dataset\images\train_47438.png,1,1,1,1,0
..\dataset\images\train_23060.png,1,1,1,1,0
..\dataset\images\train_28115.png,1,1,1,1,0
..\dataset\images\test_05945.png,1,1,1,1,0
..\dataset\images\train_30533.png,1,1,1,1,0
..\dataset\images\train_25770.png,1,1,1,1,0
..\dataset\images\train_36429.png,1,1,1,1,0
..\dataset\images\train_21178.png,1,1,1,1,0
..\dataset\images\train_13188.png,1,1,1,1,0
..\dataset\images\train_30576.png,1,1,1,1,0
..\dataset\images\train_20526.png,1,1,1,1,0
..\dataset\images\train_16700.png,1,1,1,1,0
..\dataset\images\train_27738.png,1,1,1,1,0
..\dataset\images\test_06841.png,0,1,1,1,1
..\dataset\images\train_37817.png,1,1,1,1,0
..\dataset\images\train_04489.png,1,1,1,1,0
..\dataset\images\train_20540.png,1,1,1,1,0
..\dataset\images\train_19649.png,1,1,1,1,0
..\dataset\images\train_02112.png,1,1,1,1,0
..\dataset\images\train_13717.png,1,1,1,1,0
..\dataset\images\train_08024.png,1,1,1,1,0
..\dataset\images\train_00946.png,1,1,1,1,0
..\dataset\images\train_33774.png,1,1,1,1,0
..\dataset\images\train_17584.png,1,1,1,1,0
..\dataset\images\test_02694.png,1,1,1,1,0
..\dataset\images\train_18363.png,1,1,1,1,0
..\dataset\images\train_18696.png,1,1,1,1,0
..\dataset\images\train_47615.png,1,1,1,1,0
..\dataset\images\test_00937.png,1,1,1,1,0
..\dataset\images\train_34758.png,1,1,1,1,0
..\dataset\images\train_48426.png,1,1,1,1,0
..\dataset\images\train_17472.png,1,1,1,1,0
..\dataset\images\train_27067.png,1,1,1,1,0
..\dataset\images\train_24494.png,1,1,1,1,0
..\dataset\images\test_04478.png,1,1,1,1,0
..\dataset\images\train_11035.png,1,1,1,1,0
..\dataset\images\test_01395.png,1,1,1,1,0
..\dataset\images\train_27289.png,1,1,1,1,0
..\dataset\images\train_29953.png,1,1,1,1,0
..\dataset\images\train_13683.png,1,1,1,1,0
..\dataset\images\train_11642.png,1,1,1,1,0
..\dataset\images\test_02973.png,1,1,1,1,0
..\dataset\images\train_06732.png,1,1,1,1,0
..\dataset\images\train_13764.png,1,1,1,1,0
..\dataset\images\train_37579.png,1,1,1,1,0
..\dataset\images\train_05595.png,1,1,1,1,0
..\dataset\images\train_34169.png,1,1,1,1,0
..\dataset\images\train_14477.png,1,1,1,1,0
..\dataset\images\train_02169.png,1,1,1,1,0
..\dataset\images\train_25547.png,1,1,1,1,0
..\dataset\images\test_07472.png,1,1,1,1,0
..\dataset\images\train_29741.png,1,1,1,1,0
..\dataset\images\test_02868.png,1,1,1,1,0
..\dataset\images\train_03650.png,1,1,1,1,0
..\dataset\images\train_47111.png,1,1,1,1,0
..\dataset\images\train_26053.png,1,1,1,1,0
..\dataset\images\test_06763.png,1,1,1,1,0
..\dataset\images\train_01970.png,1,1,1,1,0
..\dataset\images\train_07763.png,1,1,1,1,0
..\dataset\images\train_19685.png,1,1,1,1,0
..\dataset\images\train_32044.png,1,1,1,1,0
..\dataset\images\train_36065.png,1,1,1,1,0
..\dataset\images\train_41349.png,1,1,1,1,0
..\dataset\images\train_21808.png,1,1,1,1,0
..\dataset\images\train_09512.png,1,1,1,1,0
..\dataset\images\train_23911.png,1,1,1,1,0
..\dataset\images\train_04544.png,1,1,1,1,0
..\dataset\images\train_13048.png,1,1,1,1,0
..\dataset\images\train_46245.png,1,1,1,1,0
..\dataset\images\train_31707.png,1,1,1,1,0
..\dataset\images\train_30096.png,1,1,1,1,0
..\dataset\images\train_26692.png,1,1,1,1,0
..\dataset\images\test_00925.png,1,0,0,0,0
..\dataset\images\train_47679.png,1,1,1,1,0
..\dataset\images\train_43448.png,1,1,1,1,0
..\dataset\images\train_36858.png,1,1,1,1,0
..\dataset\images\test_00794.png,1,1,1,1,0
..\dataset\images\train_20570.png,1,1,1,1,0
..\dataset\images\train_49330.png,1,1,1,1,0
..\dataset\images\train_13732.png,1,1,1,1,0
..\dataset\images\train_16354.png,1,1,1,1,0
..\dataset\images\train_12271.png,1,1,1,1,0
..\dataset\images\train_39479.png,1,1,1,1,0
..\dataset\images\train_23354.png,1,1,1,1,0
..\dataset\images\train_28768.png,1,1,1,1,0
..\dataset\images\train_02235.png,1,1,1,1,0
..\dataset\images\test_00466.png,1,1,1,1,0
..\dataset\images\train_31723.png,1,1,1,1,0
..\dataset\images\train_22456.png,1,1,1,1,0
..\dataset\images\train_15000.png,1,1,1,1,0
..\dataset\images\train_21725.png,1,1,1,1,0
..\dataset\images\train_09662.png,1,1,1,1,0
..\dataset\images\train_26101.png,1,1,1,1,0
..\dataset\images\train_45301.png,1,1,1,1,0
..\dataset\images\train_04250.png,1,1,1,1,0
..\dataset\images\train_18349.png,1,1,1,1,0
..\dataset\images\train_11368.png,1,1,1,1,0
..\dataset\images\train_11588.png,1,1,1,1,0
..\dataset\images\test_00814.png,1,1,1,1,0
..\dataset\images\train_33359.png,1,1,1,1,0
..\dataset\images\train_43861.png,1,1,1,1,0
..\dataset\images\train_17256.png,1,1,1,1,0
..\dataset\images\test_05395.png,1,1,1,1,0
..\dataset\images\train_32273.png,1,1,1,1,0
..\dataset\images\train_28730.png,1,1,1,1,0
..\dataset\images\train_19111.png,1,1,1,1,0
..\dataset\images\train_32820.png,1,1,1,1,0
..\dataset\images\train_35715.png,1,1,1,1,0
..\dataset\images\train_06681.png,1,1,1,1,0
..\dataset\images\test_06918.png,1,1,1,1,0
..\dataset\images\train_38905.png,1,1,1,1,0
..\dataset\images\train_33022.png,1,1,1,1,0
..\dataset\images\train_38185.png,1,1,1,1,0
..\dataset\images\train_36855.png,1,1,1,1,0
..\dataset\images\train_12527.png,1,1,1,1,0
..\dataset\images\train_22958.png,1,1,1,1,0
..\dataset\images\train_05741.png,1,1,1,1,0
..\dataset\images\train_36912.png,1,1,1,1,0
..\dataset\images\train_01808.png,1,1,1,1,0
..\dataset\images\train_46517.png,1,1,1,1,0
..\dataset\images\train_34144.png,1,1,1,1,0
..\dataset\images\train_13678.png,1,1,1,1,0
..\dataset\images\train_03622.png,1,1,1,1,0
..\dataset\images\train_19471.png,1,1,1,1,0
..\dataset\images\train_23699.png,1,1,1,1,0
..\dataset\images\test_07765.png,1,1,1,1,0
..\dataset\images\train_40324.png,1,1,1,1,0
..\dataset\images\train_35607.png,1,1,1,1,0
..\dataset\images\test_02733.png,1,1,1,1,0
..\dataset\images\train_42554.png,1,1,1,1,0
..\dataset\images\train_02806.png,1,1,1,1,0
..\dataset\images\test_00928.png,1,1,1,1,0
..\dataset\images\train_41722.png,1,1,1,1,0
..\dataset\images\train_44964.png,1,1,1,1,0
..\dataset\images\train_08435.png,1,1,1,1,0
..\dataset\images\train_34192.png,1,1,1,1,0
..\dataset\images\train_13582.png,1,1,1,1,0
..\dataset\images\train_16796.png,1,1,1,1,0
..\dataset\images\train_11283.png,1,1,1,1,0
..\dataset\images\train_00570.png,1,1,1,1,0
..\dataset\images\train_24003.png,1,1,1,1,0
..\dataset\images\train_24943.png,1,1,1,1,0
..\dataset\images\test_00872.png,1,1,1,1,0
..\dataset\images\test_02946.png,1,1,1,1,0
..\dataset\images\train_09500.png,1,1,1,1,0
..\dataset\images\train_11075.png,1,1,1,1,0
..\dataset\images\train_22195.png,1,1,1,1,0
..\dataset\images\train_46554.png,1,1,1,1,0
..\dataset\images\test_02346.png,1,1,1,1,0
..\dataset\images\train_06748.png,1,1,1,1,0
..\dataset\images\train_35182.png,1,1,1,1,0
..\dataset\images\train_25047.png,1,1,1,1,0
..\dataset\images\train_28225.png,1,1,1,1,0
..\dataset\images\train_24567.png,1,1,1,1,0
..\dataset\images\train_05220.png,1,1,1,1,0
..\dataset\images\train_05936.png,1,1,1,1,0
..\dataset\images\train_35815.png,1,1,1,1,0
..\dataset\images\train_13449.png,1,1,1,1,0
..\dataset\images\train_35509.png,1,1,1,1,0
..\dataset\images\train_05782.png,1,1,1,1,0
..\dataset\images\test_07218.png,0,1,1,1,1
..\dataset\images\test_01927.png,1,1,1,1,0
..\dataset\images\train_36447.png,1,1,1,1,0
..\dataset\images\train_24361.png,1,1,1,1,0
..\dataset\images\train_14021.png,1,1,1,1,0
..\dataset\images\test_07038.png,1,1,1,1,0
..\dataset\images\test_09191.png,1,1,1,1,0
..\dataset\images\train_00511.png,1,1,1,1,0
..\dataset\images\train_08783.png,1,1,1,1,0
..\dataset\images\train_12806.png,1,1,1,1,0
..\dataset\images\train_21167.png,1,1,1,1,0
..\dataset\images\train_04607.png,1,1,1,1,0
..\dataset\images\train_44542.png,1,1,1,1,0
..\dataset\images\train_22716.png,1,1,1,1,0
..\dataset\images\test_07759.png,1,1,1,1,0
..\dataset\images\train_29585.png,1,1,1,1,0
..\dataset\images\train_44681.png,1,1,1,1,0
..\dataset\images\train_48621.png,1,1,1,1,0
..\dataset\images\train_37896.png,1,1,1,1,0
..\dataset\images\train_30996.png,1,1,1,1,0
..\dataset\images\train_18989.png,1,1,1,1,0
..\dataset\images\train_09435.png,1,1,1,1,0
..\dataset\images\train_41158.png,1,1,1,1,0
..\dataset\images\train_43312.png,1,1,1,1,0
..\dataset\images\train_04348.png,1,1,1,1,0
..\dataset\images\train_25215.png,1,1,1,1,0
..\dataset\images\train_20205.png,1,1,1,1,0
..\dataset\images\test_02563.png,1,1,1,1,0
..\dataset\images\train_26418.png,1,1,1,1,0
..\dataset\images\train_49208.png,1,1,1,1,0
..\dataset\images\train_47071.png,1,1,1,1,0
..\dataset\images\test_00170.png,1,1,1,1,0
..\dataset\images\train_03455.png,1,1,1,1,0
..\dataset\images\test_09745.png,1,1,1,1,0
..\dataset\images\train_44197.png,1,1,1,1,0
..\dataset\images\test_08272.png,1,1,1,1,0
..\dataset\images\train_31756.png,1,1,1,1,0
..\dataset\images\test_01287.png,1,1,1,1,0
..\dataset\images\train_28950.png,1,1,1,1,0
..\dataset\images\train_28747.png,1,1,1,1,0
..\dataset\images\train_20226.png,1,1,1,1,0
..\dataset\images\train_41759.png,1,1,1,1,0
..\dataset\images\train_20084.png,1,1,1,1,0
..\dataset\images\train_08351.png,1,1,1,1,0
..\dataset\images\train_41624.png,1,1,1,1,0
..\dataset\images\train_42980.png,1,1,1,1,0
..\dataset\images\train_26144.png,1,1,1,1,0
..\dataset\images\test_06431.png,1,1,1,1,0
..\dataset\images\train_19057.png,1,1,1,1,0
..\dataset\images\train_15780.png,1,1,1,1,0
..\dataset\images\train_47502.png,1,1,1,1,0
..\dataset\images\train_23400.png,1,1,1,1,0
..\dataset\images\train_11292.png,1,1,1,1,0
..\dataset\images\train_15127.png,1,1,1,1,0
..\dataset\images\train_26487.png,1,1,1,1,0
..\dataset\images\test_03401.png,1,1,1,1,0
..\dataset\images\train_28816.png,1,1,1,1,0
..\dataset\images\test_03755.png,1,1,0,1,0
..\dataset\images\train_12566.png,1,1,1,1,0
..\dataset\images\train_35892.png,1,1,1,1,0
..\dataset\images\train_25979.png,1,1,1,1,0
..\dataset\images\train_15572.png,1,1,1,1,0
..\dataset\images\train_22056.png,1,1,1,1,0
..\dataset\images\train_12059.png,1,1,1,1,0
..\dataset\images\train_46843.png,1,1,1,1,0
..\dataset\images\train_43086.png,1,1,1,1,0
..\dataset\images\train_45045.png,1,1,1,1,0
..\dataset\images\train_48673.png,1,1,1,1,0
..\dataset\images\train_26668.png,1,1,1,1,0
..\dataset\images\train_41118.png,1,1,1,1,0
..\dataset\images\train_08967.png,1,1,1,1,0
..\dataset\images\train_34255.png,1,1,1,1,0
..\dataset\images\train_26360.png,1,1,1,1,0
..\dataset\images\train_13795.png,1,1,1,1,0
..\dataset\images\train_44991.png,1,1,1,1,0
..\dataset\images\train_01422.png,1,1,1,1,0
..\dataset\images\train_39210.png,1,1,1,1,0
..\dataset\images\train_20931.png,1,1,1,1,0
..\dataset\images\train_07492.png,1,1,1,1,0
..\dataset\images\train_32191.png,1,1,1,1,0
..\dataset\images\train_44245.png,1,1,1,1,0
..\dataset\images\train_26124.png,1,1,1,1,0
..\dataset\images\train_18736.png,1,1,1,1,0
..\dataset\images\train_41184.png,1,1,1,1,0
..\dataset\images\train_33706.png,1,1,1,1,0
..\dataset\images\test_02754.png,1,1,1,1,0
..\dataset\images\train_35569.png,1,1,1,1,0
..\dataset\images\train_46762.png,1,1,1,1,0
..\dataset\images\test_09511.png,1,1,1,1,0
..\dataset\images\train_17738.png,1,1,1,1,0
..\dataset\images\test_08917.png,1,1,1,1,0
..\dataset\images\train_42205.png,1,1,1,1,0
..\dataset\images\test_00093.png,1,1,1,1,0
..\dataset\images\test_04472.png,1,1,1,1,0
..\dataset\images\train_04892.png,1,1,1,1,0
..\dataset\images\train_14465.png,1,1,1,1,0
..\dataset\images\train_02840.png,1,1,1,1,0
..\dataset\images\train_43851.png,1,1,1,1,0
..\dataset\images\train_22305.png,1,1,1,1,0
..\dataset\images\train_29711.png,1,1,1,1,0
..\dataset\images\test_08004.png,1,1,1,1,0
..\dataset\images\train_28683.png,1,1,1,1,0
..\dataset\images\test_08941.png,1,1,1,1,0
..\dataset\images\train_26631.png,1,1,1,1,0
..\dataset\images\train_23769.png,1,1,1,1,0
..\dataset\images\test_07826.png,1,1,1,1,0
..\dataset\images\train_04273.png,1,1,1,1,0
..\dataset\images\train_03503.png,1,1,1,1,0
..\dataset\images\train_07614.png,1,1,1,1,0
..\dataset\images\train_45934.png,1,1,1,1,0
..\dataset\images\train_05761.png,1,1,1,1,0
..\dataset\images\train_27989.png,1,1,1,1,0
..\dataset\images\test_09213.png,1,1,1,1,0
..\dataset\images\train_20571.png,1,1,1,1,0
..\dataset\images\train_20608.png,1,1,1,1,0
..\dataset\images\test_02172.png,0,0,1,1,2
..\dataset\images\train_12948.png,1,1,1,1,0
..\dataset\images\train_41742.png,1,1,1,1,0
..\dataset\images\train_19000.png,1,1,1,1,0
..\dataset\images\train_27805.png,1,1,1,1,0
..\dataset\images\train_35662.png,1,1,1,1,0
..\dataset\images\train_10212.png,1,1,1,1,0
..\dataset\images\train_10752.png,1,1,1,1,0
..\dataset\images\train_44444.png,1,1,1,1,0
..\dataset\images\train_37953.png,1,1,1,1,0
..\dataset\images\train_40147.png,1,1,1,1,0
..\dataset\images\train_32838.png,1,1,1,1,0
..\dataset\images\train_01772.png,1,1,1,1,0
..\dataset\images\train_46744.png,1,1,1,1,0
..\dataset\images\train_37845.png,1,1,1,1,0
..\dataset\images\train_04801.png,1,1,1,1,0
..\dataset\images\train_19746.png,1,1,1,1,0
..\dataset\images\train_05928.png,1,1,1,1,0
..\dataset\images\train_36736.png,1,1,1,1,0
..\dataset\images\train_34825.png,1,1,1,1,0
..\dataset\images\test_07199.png,1,1,1,1,0
..\dataset\images\train_06037.png,1,1,1,1,0
..\dataset\images\train_09350.png,1,1,1,1,0
..\dataset\images\train_00020.png,1,1,1,1,0
..\dataset\images\test_01789.png,1,1,1,1,0
..\dataset\images\train_34344.png,1,1,1,1,0
..\dataset\images\train_46472.png,1,1,1,1,0
..\dataset\images\test_09318.png,1,1,1,1,0
..\dataset\images\train_36091.png,1,1,1,1,0
..\dataset\images\train_00254.png,1,1,1,1,0
..\dataset\images\test_09820.png,1,1,1,1,0
..\dataset\images\train_04996.png,1,1,1,1,0
..\dataset\images\train_10304.png,1,1,1,1,0
..\dataset\images\train_11620.png,1,1,1,1,0
..\dataset\images\test_01362.png,1,1,1,1,0
..\dataset\images\test_04091.png,1,1,1,1,0
..\dataset\images\train_44385.png,1,1,1,1,0
..\dataset\images\train_15112.png,1,1,1,1,0
..\dataset\images\train_13952.png,1,1,1,1,0
..\dataset\images\train_07173.png,1,1,1,1,0
..\dataset\images\train_04908.png,1,1,1,1,0
..\dataset\images\train_42642.png,1,1,1,1,0
..\dataset\images\train_09725.png,1,1,1,1,0
..\dataset\images\train_11523.png,1,1,1,1,0
..\dataset\images\test_05481.png,1,1,1,1,0
..\dataset\images\train_18464.png,1,1,1,1,0
..\dataset\images\train_29857.png,1,1,1,1,0
..\dataset\images\train_27207.png,1,1,1,1,0
..\dataset\images\train_00827.png,1,1,1,1,0
..\dataset\images\train_03678.png,1,1,1,1,0
..\dataset\images\test_04044.png,1,1,1,1,0
..\dataset\images\test_06062.png,1,1,1,1,0
..\dataset\images\train_18664.png,1,1,1,1,0
..\dataset\images\train_24073.png,1,1,1,1,0
..\dataset\images\train_27302.png,1,1,1,1,0
..\dataset\images\train_26924.png,1,1,1,1,0
..\dataset\images\train_37619.png,1,1,1,1,0
..\dataset\images\train_12095.png,1,1,1,1,0
..\dataset\images\test_04153.png,1,1,1,1,0
..\dataset\images\train_19873.png,1,1,1,1,0
..\dataset\images\train_21730.png,1,1,1,1,0
..\dataset\images\train_15197.png,1,1,1,1,0
..\dataset\images\train_04303.png,1,1,1,1,0
..\dataset\images\train_44031.png,1,1,1,1,0
..\dataset\images\test_05480.png,1,1,1,1,0
..\dataset\images\train_10263.png,1,1,1,1,0
..\dataset\images\test_01595.png,0,1,1,0,1
..\dataset\images\train_39014.png,1,1,1,1,0
..\dataset\images\train_03820.png,1,1,1,1,0
..\dataset\images\train_14906.png,1,1,1,1,0
..\dataset\images\test_00775.png,0,1,1,1,1
..\dataset\images\train_47892.png,1,1,1,1,0
..\dataset\images\train_08645.png,1,1,1,1,0
..\dataset\images\train_18354.png,1,1,1,1,0
..\dataset\images\train_34127.png,1,1,1,1,0
..\dataset\images\test_05326.png,1,1,1,1,0
..\dataset\images\train_42622.png,1,1,1,1,0
..\dataset\images\train_31687.png,1,1,1,1,0
